  0.03060000  0.30039660  0.00006922
  0.03070000  0.30039789  0.00006945
  0.03080000  0.30039919  0.00006968
  0.03090000  0.30040049  0.00006991
  0.03100000  0.30040178  0.00007014
  0.03110000  0.30040308  0.00007037
  0.03120000  0.30040437  0.00007060
  0.03130000  0.30040567  0.00007083
  0.03140000  0.30040697  0.00007106
  0.03150000  0.30040826  0.00007129
  0.03160000  0.30040956  0.00007152
  0.03170000  0.30041085  0.00007175
  0.03180000  0.30041215  0.00007199
  0.03190000  0.30041344  0.00007222
  0.03200000  0.30041474  0.00007245
  0.03210000  0.30041604  0.00007268
  0.03220000  0.30041733  0.00007291
  0.03230000  0.30041863  0.00007314
  0.03240000  0.30041992  0.00007337
  0.03250000  0.30042122  0.00007360
  0.03260000  0.30042252  0.00007383
  0.03270000  0.30042381  0.00007406
  0.03280000  0.30042511  0.00007429
  0.03290000  0.30042640  0.00007452
  0.03300000  0.30042770  0.00007475
  0.03310000  0.30042899  0.00007498
  0.03320000  0.30043029  0.00007522
  0.03330000  0.30043159  0.00007545
  0.03340000  0.30043288  0.00007568
  0.03350000  0.30043418  0.00007591
  0.03360000  0.30043547  0.00007614
  0.03370000  0.30043677  0.00007637
  0.03380000  0.30043807  0.00007660
  0.03390000  0.30043936  0.00007683
  0.03400000  0.30044066  0.00007706
  0.03410000  0.30044195  0.00007729
  0.03420000  0.30044325  0.00007753
  0.03430000  0.30044454  0.00007776
  0.03440000  0.30044584  0.00007799
  0.03450000  0.30044714  0.00007822
  0.03460000  0.30044843  0.00007845
  0.03470000  0.30044973  0.00007868
  0.03480000  0.30045102  0.00007891
  0.03490000  0.30045232  0.00007915
  0.03500000  0.30045362  0.00007938
  0.03510000  0.30045491  0.00007961
  0.03520000  0.30045621  0.00007984
  0.03530000  0.30045750  0.00008007
  0.03540000  0.30045880  0.00008030
  0.03550000  0.30046009  0.00008053
  0.03560000  0.30046139  0.00008077
  0.03570000  0.30046269  0.00008100
  0.03580000  0.30046398  0.00008123
  0.03590000  0.30046528  0.00008146
  0.03600000  0.30046657  0.00008169
  0.03610000  0.30046787  0.00008192
  0.03620000  0.30046916  0.00008216
  0.03630000  0.30047046  0.00008239
  0.03640000  0.30047176  0.00008262
  0.03650000  0.30047305  0.00008285
  0.03660000  0.30047435  0.00008308
  0.03670000  0.30047564  0.00008331
  0.03680000  0.30047694  0.00008355
  0.03690000  0.30047824  0.00008378
  0.03700000  0.30047953  0.00008401
  0.03710000  0.30048083  0.00008424
  0.03720000  0.30048212  0.00008447
  0.03730000  0.30048342  0.00008471
  0.03740000  0.30048471  0.00008494
  0.03750000  0.30048601  0.00008517
  0.03760000  0.30048731  0.00008540
  0.03770000  0.30048860  0.00008563
  0.03780000  0.30048990  0.00008587
  0.03790000  0.30049119  0.00008610
  0.03800000  0.30049249  0.00008633
  0.03810000  0.30049378  0.00008656
  0.03820000  0.30049508  0.00008680
  0.03830000  0.30049638  0.00008703
  0.03840000  0.30049767  0.00008726
  0.03850000  0.30049897  0.00008749
  0.03860000  0.30050026  0.00008772
  0.03870000  0.30050156  0.00008796
  0.03880000  0.30050285  0.00008819
  0.03890000  0.30050415  0.00008842
  0.03900000  0.30050545  0.00008865
  0.03910000  0.30050674  0.00008889
  0.03920000  0.30050804  0.00008912
  0.03930000  0.30050933  0.00008935
  0.03940000  0.30051063  0.00008958
  0.03950000  0.30051192  0.00008982
  0.03960000  0.30051322  0.00009005
  0.03970000  0.30051452  0.00009028
  0.03980000  0.30051581  0.00009052
  0.03990000  0.30051711  0.00009075
  0.04000000  0.30051840  0.00009098
  0.04010000  0.30051970  0.00009121
  0.04020000  0.30052099  0.00009145
  0.04030000  0.30052229  0.00009168
  0.04040000  0.30052358  0.00009191
  0.04050000  0.30052488  0.00009214
  0.04060000  0.30052618  0.00009238
  0.04070000  0.30052747  0.00009261
  0.04080000  0.30052877  0.00009284
  0.04090000  0.30053006  0.00009308
  0.04100000  0.30053136  0.00009331
  0.04110000  0.30053265  0.00009354
  0.04120000  0.30053395  0.00009378
  0.04130000  0.30053525  0.00009401
  0.04140000  0.30053654  0.00009424
  0.04150000  0.30053784  0.00009447
  0.04160000  0.30053913  0.00009471
  0.04170000  0.30054043  0.00009494
  0.04180000  0.30054172  0.00009517
  0.04190000  0.30054302  0.00009541
  0.04200000  0.30054431  0.00009564
  0.04210000  0.30054561  0.00009587
  0.04220000  0.30054691  0.00009611
  0.04230000  0.30054820  0.00009634
  0.04240000  0.30054950  0.00009657
  0.04250000  0.30055079  0.00009681
  0.04260000  0.30055209  0.00009704
  0.04270000  0.30055338  0.00009727
  0.04280000  0.30055468  0.00009751
  0.04290000  0.30055598  0.00009774
  0.04300000  0.30055727  0.00009798
  0.04310000  0.30055857  0.00009821
  0.04320000  0.30055986  0.00009844
  0.04330000  0.30056116  0.00009868
  0.04340000  0.30056245  0.00009891
  0.04350000  0.30056375  0.00009914
  0.04360000  0.30056504  0.00009938
  0.04370000  0.30056634  0.00009961
  0.04380000  0.30056764  0.00009984
  0.04390000  0.30056893  0.00010008
  0.04400000  0.30057023  0.00010031
  0.04410000  0.30057152  0.00010055
  0.04420000  0.30057282  0.00010078
  0.04430000  0.30057411  0.00010101
  0.04440000  0.30057541  0.00010125
  0.04450000  0.30057670  0.00010148
  0.04460000  0.30057800  0.00010172
  0.04470000  0.30057930  0.00010195
  0.04480000  0.30058059  0.00010218
  0.04490000  0.30058189  0.00010242
  0.04500000  0.30058318  0.00010265
  0.04510000  0.30058448  0.00010289
  0.04520000  0.30058577  0.00010312
  0.04530000  0.30058707  0.00010335
  0.04540000  0.30058836  0.00010359
  0.04550000  0.30058966  0.00010382
  0.04560000  0.30059095  0.00010406
  0.04570000  0.30059225  0.00010429
  0.04580000  0.30059355  0.00010453
  0.04590000  0.30059484  0.00010476
  0.04600000  0.30059614  0.00010499
  0.04610000  0.30059743  0.00010523
  0.04620000  0.30059873  0.00010546
  0.04630000  0.30060002  0.00010570
  0.04640000  0.30060132  0.00010593
  0.04650000  0.30060261  0.00010617
  0.04660000  0.30060391  0.00010640
  0.04670000  0.30060520  0.00010664
  0.04680000  0.30060650  0.00010687
  0.04690000  0.30060780  0.00010710
  0.04700000  0.30060909  0.00010734
  0.04710000  0.30061039  0.00010757
  0.04720000  0.30061168  0.00010781
  0.04730000  0.30061298  0.00010804
  0.04740000  0.30061427  0.00010828
  0.04750000  0.30061557  0.00010851
  0.04760000  0.30061686  0.00010875
  0.04770000  0.30061816  0.00010898
  0.04780000  0.30061945  0.00010922
  0.04790000  0.30062075  0.00010945
  0.04800000  0.30062205  0.00010969
  0.04810000  0.30062334  0.00010992
  0.04820000  0.30062464  0.00011016
  0.04830000  0.30062593  0.00011039
  0.04840000  0.30062723  0.00011063
  0.04850000  0.30062852  0.00011086
  0.04860000  0.30062982  0.00011110
  0.04870000  0.30063111  0.00011133
  0.04880000  0.30063241  0.00011157
  0.04890000  0.30063370  0.00011180
  0.04900000  0.30063500  0.00011204
  0.04910000  0.30063629  0.00011227
  0.04920000  0.30063759  0.00011251
  0.04930000  0.30063888  0.00011274
  0.04940000  0.30064018  0.00011298
  0.04950000  0.30064148  0.00011321
  0.04960000  0.30064277  0.00011345
  0.04970000  0.30064407  0.00011368
  0.04980000  0.30064536  0.00011392
  0.04990000  0.30064666  0.00011415
  0.05000000  0.30064795  0.00011439
  0.05010000  0.30064925  0.00011463
  0.05020000  0.30065054  0.00011486
  0.05030000  0.30065184  0.00011510
  0.05040000  0.30065313  0.00011533
  0.05050000  0.30065443  0.00011557
  0.05060000  0.30065572  0.00011580
  0.05070000  0.30065702  0.00011604
  0.05080000  0.30065831  0.00011627
  0.05090000  0.30065961  0.00011651
  0.05100000  0.30066091  0.00011675
  0.05110000  0.30066220  0.00011698
  0.05120000  0.30066350  0.00011722
  0.05130000  0.30066479  0.00011745
  0.05140000  0.30066609  0.00011769
  0.05150000  0.30066738  0.00011793
  0.05160000  0.30066868  0.00011816
  0.05170000  0.30066997  0.00011840
  0.05180000  0.30067127  0.00011863
  0.05190000  0.30067256  0.00011887
  0.05200000  0.30067386  0.00011910
  0.05210000  0.30067515  0.00011934
  0.05220000  0.30067645  0.00011958
  0.05230000  0.30067774  0.00011981
  0.05240000  0.30067904  0.00012005
  0.05250000  0.30068033  0.00012029
  0.05260000  0.30068163  0.00012052
  0.05270000  0.30068292  0.00012076
  0.05280000  0.30068422  0.00012099
  0.05290000  0.30068551  0.00012123
  0.05300000  0.30068681  0.00012147
  0.05310000  0.30068811  0.00012170
  0.05320000  0.30068940  0.00012194
  0.05330000  0.30069070  0.00012218
  0.05340000  0.30069199  0.00012241
  0.05350000  0.30069329  0.00012265
  0.05360000  0.30069458  0.00012288
  0.05370000  0.30069588  0.00012312
  0.05380000  0.30069717  0.00012336
  0.05390000  0.30069847  0.00012359
  0.05400000  0.30069976  0.00012383
  0.05410000  0.30070106  0.00012407
  0.05420000  0.30070235  0.00012430
  0.05430000  0.30070365  0.00012454
  0.05440000  0.30070494  0.00012478
  0.05450000  0.30070624  0.00012501
  0.05460000  0.30070753  0.00012525
  0.05470000  0.30070883  0.00012549
  0.05480000  0.30071012  0.00012572
  0.05490000  0.30071142  0.00012596
  0.05500000  0.30071271  0.00012620
  0.05510000  0.30071401  0.00012643
  0.05520000  0.30071530  0.00012667
  0.05530000  0.30071660  0.00012691
  0.05540000  0.30071789  0.00012714
  0.05550000  0.30071919  0.00012738
  0.05560000  0.30072048  0.00012762
  0.05570000  0.30072178  0.00012786
  0.05580000  0.30072307  0.00012809
  0.05590000  0.30072437  0.00012833
  0.05600000  0.30072566  0.00012857
  0.05610000  0.30072696  0.00012880
  0.05620000  0.30072825  0.00012904
  0.05630000  0.30072955  0.00012928
  0.05640000  0.30073084  0.00012951
  0.05650000  0.30073214  0.00012975
  0.05660000  0.30073343  0.00012999
  0.05670000  0.30073473  0.00013023
  0.05680000  0.30073602  0.00013046
  0.05690000  0.30073732  0.00013070
  0.05700000  0.30073861  0.00013094
  0.05710000  0.30073991  0.00013118
  0.05720000  0.30074120  0.00013141
  0.05730000  0.30074250  0.00013165
  0.05740000  0.30074379  0.00013189
