    Freq(Hz),                     FSD, Direction=,3, M0=,231.60, Q=,10.00, RMS=,1648.78
       39.26,             8272.928766,
       39.35,             8307.966553,
       39.44,             8343.487527,
       39.54,             8379.500001,
       39.63,             8416.015404,
       39.72,             8453.039971,
       39.81,             8490.586173,
       39.91,             8528.661282,
       40.00,             8567.275690,
       40.09,             8606.438748,
       40.18,             8646.157731,
       40.28,             8686.443029,
       40.37,             8727.302956,
       40.47,             8768.744785,
       40.56,             8810.775790,
       40.65,             8853.405323,
       40.75,             8896.636501,
       40.84,             8940.478677,
       40.94,             8984.933928,
       41.03,             9030.008490,
       41.13,             9075.704439,
       41.23,             9122.024895,
       41.32,             9168.972974,
       41.42,             9216.547636,
       41.51,             9264.752001,
       41.61,             9313.586066,
       41.71,             9363.049833,
       41.81,             9413.147457,
       41.90,             9463.881018,
       42.00,             9515.256749,
       42.10,             9567.281924,
       42.20,             9619.970053,
       42.29,             9673.337760,
       42.39,             9727.404789,
       42.49,             9782.198156,
       42.59,             9837.749036,
       42.69,             9894.091718,
       42.79,             9951.265689,
       42.89,            10009.310435,
       42.99,            10068.264404,
       43.09,            10128.163963,
       43.19,            10189.041326,
       43.29,            10250.918314,
       43.39,            10313.808436,
       43.49,            10377.710651,
       43.59,            10442.609374,
       43.69,            10508.468236,
       43.80,            10575.251907,
       43.90,            10642.866866,
       44.00,            10711.229985,
       44.10,            10780.226963,
       44.21,            10849.701931,
       44.31,            10919.488633,
       44.41,            10989.379245,
       44.51,            11059.134774,
       44.62,            11128.474658,
       44.72,            11197.076773,
       44.83,            11264.577430,
       44.93,            11330.560985,
       45.04,            11394.528664,
       45.14,            11455.971304,
       45.25,            11514.265437,
       45.35,            11568.756423,
       45.46,            11618.727276,
       45.56,            11663.357098,
       45.67,            11701.824991,
       45.77,            11733.206146,
       45.88,            11756.596537,
       45.99,            11771.050572,
       46.10,            11775.643444,
       46.20,            11769.523079,
       46.31,            11751.941319,
       46.42,            11722.264306,
       46.53,            11680.097178,
       46.63,            11625.294458,
       46.74,            11557.991232,
       46.85,            11478.696664,
       46.96,            11388.252433,
       47.07,            11287.905474,
       47.18,            11179.235235,
       47.29,            11064.153680,
       47.40,            10944.780597,
       47.51,            10823.433202,
       47.62,            10702.459888,
       47.73,            10584.188262,
       47.84,            10470.800458,
       47.95,            10364.281179,
       48.07,            10266.320019,
       48.18,            10178.303152,
       48.29,            10101.279042,
       48.40,            10035.969870,
       48.52,             9982.787125,
       48.63,             9941.866929,
       48.74,             9913.110569,
       48.85,             9896.223974,
       48.97,             9890.769680,
       49.08,             9896.197996,
       49.20,             9911.888574,
       49.31,             9937.181577,
       49.43,             9971.400545,
       49.54,            10013.874211,
       49.66,            10063.950015,
       49.77,            10121.007605,
       49.89,            10184.463003,
       50.00,            10253.776909,
       50.12,            10328.453668,
       50.24,            10408.038148,
       50.35,            10492.133409,
       50.47,            10580.364333,
       50.59,            10672.419186,
       50.71,            10767.996625,
       50.83,            10866.868046,
       50.94,            10968.794454,
       51.06,            11073.599200,
       51.18,            11181.105635,
       51.30,            11291.189065,
       51.42,            11403.735189,
       51.54,            11518.640095,
       51.66,            11635.831045,
       51.78,            11755.235302,
       51.90,            11876.800909,
       52.02,            12000.517477,
       52.14,            12126.333050,
       52.26,            12254.247626,
       52.39,            12384.261208,
       52.51,            12516.373793,
       52.63,            12650.595774,
       52.75,            12786.937542,
       52.88,            12925.451052,
       53.00,            13066.146695,
       53.12,            13209.066037,
       53.25,            13354.261031,
       53.37,            13501.773243,
       53.49,            13651.654629,
       53.62,            13803.967534,
       53.74,            13958.763915,
       53.87,            14116.116509,
       53.99,            14276.108446,
       54.12,            14438.781289,
       54.25,            14604.238950,
       54.37,            14772.564557,
       54.50,            14943.820458,
       54.63,            15118.110563,
       54.75,            15295.528393,
       54.88,            15476.167467,
       55.01,            15660.121306,
       55.14,            15847.504211,
       55.26,            16038.430485,
       55.39,            16233.004039,
       55.52,            16431.339175,
       55.65,            16633.570978,
       55.78,            16839.813750,
       55.91,            17050.212966,
       56.04,            17264.893320,
       56.17,            17484.000287,
       56.30,            17707.689734,
       56.43,            17936.107137,
       56.56,            18169.418752,
       56.70,            18407.780448,
       56.83,            18651.379264,
       56.96,            18900.381458,
       57.09,            19154.984460,
       57.23,            19415.385702,
       57.36,            19681.772225,
       57.49,            19954.372631,
       57.63,            20233.405136,
       57.76,            20519.087951,
       57.90,            20811.670465,
       58.03,            21111.402062,
       58.17,            21418.532131,
       58.30,            21733.351622,
       58.44,            22056.141095,
       58.57,            22387.181110,
       58.71,            22726.793792,
       58.85,            23075.311655,
       58.98,            23433.056826,
       59.12,            23800.403383,
       59.26,            24177.704624,
       59.40,            24565.365803,
       59.53,            24963.781783,
       59.67,            25373.388988,
       59.81,            25794.634238,
       59.95,            26227.985132,
       60.09,            26673.940444,
       60.23,            27133.019730,
       60.37,            27605.763326,
       60.51,            28092.742744,
       60.65,            28594.571060,
       60.79,            29111.871740,
       60.94,            29645.299425,
       61.08,            30195.581492,
       61.22,            30763.434927,
       61.36,            31349.659847,
       61.50,            31955.045975,
       61.65,            32580.486948,
       61.79,            33226.886792,
       61.94,            33895.201489,
       62.08,            34586.459759,
       62.22,            35301.731886,
       62.37,            36042.150503,
       62.51,            36808.920977,
       62.66,            37603.311024,
       62.81,            38426.671488,
       62.95,            39280.425952,
       63.10,            40166.070736,
       63.25,            41085.206071,
       63.39,            42039.536099,
       63.54,            43030.848091,
       63.69,            44061.033230,
       63.84,            45132.128172,
       63.99,            46246.252706,
       64.13,            47405.692874,
       64.28,            48612.859416,
       64.43,            49870.308543,
       64.58,            51180.752337,
       64.73,            52547.069135,
       64.88,            53972.324315,
       65.04,            55459.770294,
       65.19,            57012.846531,
       65.34,            58635.200304,
       65.49,            60330.717891,
       65.64,            62103.472605,
       65.80,            63957.839106,
       65.95,            65898.379091,
       66.10,            67929.945208,
       66.26,            70057.639493,
       66.41,            72286.854933,
       66.57,            74623.213119,
       66.72,            77072.626592,
       66.88,            79641.246892,
       67.03,            82335.495724,
       67.19,            85161.971443,
       67.34,            88127.480228,
       67.50,            91238.963341,
       67.66,            94503.403608,
       67.82,            97927.804639,
       67.97,           101519.024566,
       68.13,           105283.672136,
       68.29,           109227.930060,
       68.45,           113357.253671,
       68.61,           117676.318970,
       68.77,           122188.451111,
       68.93,           126895.416585,
       69.09,           131796.903657,
       69.25,           136890.106727,
       69.41,           142168.791129,
       69.57,           147622.981397,
       69.74,           153238.026063,
       69.90,           158993.766372,
       70.06,           164863.601081,
       70.22,           170813.862989,
       70.39,           176802.675919,
       70.55,           182779.539071,
       70.72,           188684.703557,
       70.88,           194448.964578,
       71.05,           199994.284889,
       71.21,           205234.418269,
       71.38,           210076.260364,
       71.54,           214422.862107,
       71.71,           218175.819677,
       71.88,           221239.534852,
       72.04,           223525.267545,
       72.21,           224956.227445,
       72.38,           225471.522641,
       72.55,           225030.316066,
       72.72,           223615.254567,
       72.89,           221233.611919,
       73.06,           217917.808390,
       73.23,           213723.852068,
       73.40,           208728.533264,
       73.57,           203025.268065,
       73.74,           196719.422337,
       73.91,           189922.908347,
       74.08,           182749.716582,
       74.26,           175311.031931,
       74.43,           167711.596792,
       74.60,           160047.425031,
       74.78,           152403.308114,
       74.95,           144852.503375,
       75.12,           137456.110545,
       75.30,           130263.279580,
       75.47,           123312.665413,
       75.65,           116632.843600,
       75.83,           110243.765074,
       76.00,           104157.691345,
       76.18,            98381.075293,
       76.36,            92914.924857,
       76.53,            87756.268178,
       76.71,            82898.880981,
       76.89,            78334.055516,
       77.07,            74051.255194,
       77.25,            70038.644542,
       77.43,            66283.463274,
       77.61,            62772.369204,
       77.79,            59491.749977,
       77.97,            56427.868544,
       78.15,            53567.039811,
       78.34,            50895.776117,
       78.52,            48400.911924,
       78.70,            46069.666165,
       78.88,            43889.787720,
       79.07,            41849.628154,
       79.25,            39938.204063,
       79.44,            38145.363330,
       79.62,            36461.764348,
       79.81,            34878.979925,
       79.99,            33389.518071,
       80.18,            31986.801211,
       80.37,            30665.124626,
       80.55,            29419.635667,
       80.74,            28246.146716,
       80.93,            27141.145578,
       81.12,            26101.546093,
       81.31,            25124.636181,
       81.50,            24207.921975,
       81.68,            23349.003129,
       81.87,            22545.458513,
       82.07,            21794.742306,
       82.26,            21094.121645,
       82.45,            20440.593499,
       82.64,            19830.822321,
       82.83,            19261.192006,
       83.03,            18727.743539,
       83.22,            18226.258130,
       83.41,            17752.288382,
       83.61,            17301.324555,
       83.80,            16868.825732,
       84.00,            16450.448428,
       84.19,            16042.119329,
       84.39,            15640.191155,
       84.58,            15241.546571,
       84.78,            14843.722886,
       84.98,            14444.891262,
       85.18,            14043.898288,
       85.38,            13640.234798,
       85.57,            13233.952747,
       85.77,            12825.571693,
       85.97,            12415.995661,
       86.17,            12006.388455,
       86.37,            11598.069747,
       86.58,            11192.452728,
       86.78,            10790.919416,
       86.98,            10394.799872,
       87.18,            10005.325444,
       87.38,             9623.585120,
       87.59,             9250.517218,
       87.79,             8886.909382,
       88.00,             8533.398590,
       88.20,             8190.480495,
       88.41,             7858.518789,
       88.61,             7537.765973,
       88.82,             7228.371682,
       89.03,             6930.402417,
       89.23,             6643.855061,
       89.44,             6368.668306,
       89.65,             6104.737204,
       89.86,             5851.923551,
       90.07,             5610.065246,
       90.28,             5378.984601,
       90.49,             5158.495617,
       90.70,             4948.411251,
